student_id,student_name,email_id,password,std,math_grade,english_grade,science_grade,history_grade,overall_grade,assignment_completion,engagement_score,math_lec_present,science_lec_present,history_lec_present,english_lec_present,attendance_ratio,login_frequency_per_week,average_session_duration_minutes,learning_style,content_type_preference,completed_lessons,practice_tests_taken,lms_test_scores,teacher_comments_summary,risk_score,is_at_risk,suggestions_required
S1133,Cheryl Archer,cheryl.archer3863@gmail.com,p1133,12,56,54,41,73,56,0.6,0.45,14,10,15,10,0.61,2,25,Auditory,Texts,19,5,32,Needs improvement in basics,71.06,1,Yes
S1134,Destiny Smith,destiny.smith1974@edu.in,p1134,9,47,71,82,99,74.75,0.65,0.56,12,10,18,2,0.52,2,29,Visual,Interactive,5,7,92,Average progress,47,0,No
S1135,Lisa Evans,lisa.evans9495@yahoo.com,p1135,11,74,67,53,54,62,0.61,0.92,20,11,6,10,0.59,5,55,Kinesthetic,Mixed,8,3,60,Average progress,47.39,0,No
S1136,Elizabeth Mcmillan,elizabeth.mcmillan1353@gmail.com,p1136,10,74,61,61,49,61.25,0.86,0.39,16,10,2,11,0.49,5,75,Reading/Writing,Texts,12,3,90,Needs improvement in basics,67.36,1,Yes
S1137,Dennis Wilson,dennis.wilson9572@edu.in,p1137,11,72,80,70,54,69,0.46,0.39,8,14,5,11,0.48,3,39,Auditory,Interactive,4,9,78,Falling behind in multiple areas,72.43,1,Yes
S1138,Daniel Tran,daniel.tran4282@outlook.com,p1138,11,98,56,62,81,74.25,0.61,0.65,17,15,19,5,0.7,5,74,Reading/Writing,Interactive,13,0,73,Can do better with more effort,32.98,0,No
S1139,Joseph Jacobs,joseph.jacobs5157@yahoo.com,p1139,10,44,98,87,68,74.25,0.9,0.49,17,7,7,14,0.56,4,54,Auditory,Mixed,13,8,81,Falling behind in multiple areas,54.44,0,No
S1140,Jennifer Harris,jennifer.harris4361@yahoo.com,p1140,12,81,65,59,96,75.25,0.44,0.7,7,13,9,3,0.4,4,19,Visual,Videos,17,9,60,Average progress,44.62,0,No
S1141,Cynthia Baker,cynthia.baker2154@edu.in,p1141,12,78,83,77,62,75,0.97,0.62,15,11,2,20,0.6,5,28,Visual,Interactive,6,7,78,Good participation,23.8,0,No
S1142,Tracy Whitehead,tracy.whitehead7501@outlook.com,p1142,12,97,46,94,98,83.75,0.99,0.6,9,7,7,2,0.31,4,53,Visual,Videos,5,2,75,Good participation,31.39,0,No
S1143,Meghan Davis,meghan.davis1198@outlook.com,p1143,10,80,81,43,56,65,0.45,0.38,4,11,14,18,0.59,5,72,Kinesthetic,Mixed,11,2,83,Lacks focus,45.39,0,No
S1144,Rodney Hill,rodney.hill7518@gmail.com,p1144,10,67,96,54,99,79,0.57,0.4,8,14,15,1,0.48,2,11,Visual,Interactive,13,9,40,Needs improvement in basics,66.28,1,Yes
S1145,Adam Wise,adam.wise1210@gmail.com,p1145,12,46,65,63,48,55.5,0.62,0.87,10,17,12,1,0.5,5,85,Auditory,Interactive,18,3,94,Good participation,28.3,0,No
S1146,Dana Green,dana.green8298@yahoo.com,p1146,9,48,64,64,89,66.25,0.87,0.92,15,16,20,17,0.85,2,58,Visual,Mixed,15,3,46,Lacks focus,19.88,0,No
S1147,Joyce Arnold,joyce.arnold2180@outlook.com,p1147,11,47,49,40,75,52.75,0.76,0.46,18,1,4,6,0.36,1,42,Visual,Videos,18,1,57,Lacks focus,44.34,0,No
S1148,Ronald Smith,ronald.smith1137@outlook.com,p1148,9,51,98,46,48,60.75,0.79,0.38,14,9,13,13,0.61,4,49,Kinesthetic,Videos,9,3,38,Needs improvement in basics,73.99,1,Yes
S1149,Charles Ware,charles.ware6064@yahoo.com,p1149,11,73,84,96,55,77,0.85,0.34,5,9,9,1,0.3,1,13,Visual,Interactive,10,1,63,Needs improvement in basics,72.6,1,Yes
S1150,Rebecca Gardner,rebecca.gardner2594@outlook.com,p1150,11,72,58,70,75,68.75,0.47,0.73,9,10,12,6,0.46,4,59,Auditory,Interactive,3,6,49,Needs improvement in basics,70.39,1,Yes
S1151,Mary Aguilar,mary.aguilar8910@edu.in,p1151,9,87,50,51,87,68.75,0.9,0.8,13,19,10,8,0.62,6,87,Kinesthetic,Texts,19,4,32,Needs improvement in basics,53.3,0,No
S1152,Earl Anderson,earl.anderson8676@outlook.com,p1152,11,94,52,81,90,79.25,0.82,0.56,19,15,9,13,0.7,6,56,Reading/Writing,Videos,1,6,30,Lacks focus,33.83,0,No
S1153,Kyle Nolan,kyle.nolan9096@gmail.com,p1153,9,62,92,44,72,67.5,0.75,0.78,11,16,7,2,0.45,6,81,Auditory,Texts,8,5,89,Can do better with more effort,28.6,0,No
S1154,Laura Valencia,laura.valencia1707@outlook.com,p1154,12,63,47,83,94,71.75,0.93,0.8,12,11,12,8,0.54,1,53,Auditory,Videos,9,1,79,Shows initiative,26.41,0,No
S1155,Rachel Clark,rachel.clark4343@yahoo.com,p1155,10,76,79,89,70,78.5,0.82,0.95,3,17,16,1,0.46,6,59,Auditory,Interactive,7,1,37,Lacks focus,29.16,0,No
S1156,John Garcia,john.garcia1763@gmail.com,p1156,11,74,43,81,45,60.75,0.52,0.35,2,19,15,13,0.61,5,87,Reading/Writing,Videos,3,0,47,Falling behind in multiple areas,85.24,1,Yes
S1157,Kimberly Henson,kimberly.henson4472@yahoo.com,p1157,9,83,86,77,49,73.75,0.66,0.43,15,13,7,1,0.45,6,74,Auditory,Videos,12,0,59,Lacks focus,43.28,0,No
S1158,Richard Oliver,richard.oliver9919@outlook.com,p1158,10,79,70,99,55,75.75,0.7,0.35,5,6,8,10,0.36,1,80,Auditory,Interactive,5,4,51,Needs improvement in basics,75.49,1,Yes
S1159,Eric Spears,eric.spears5627@yahoo.com,p1159,11,61,67,51,43,55.5,0.43,0.91,7,15,7,5,0.42,4,83,Kinesthetic,Interactive,5,4,38,Lacks focus,43.32,0,No
S1160,Michelle Cherry,michelle.cherry4335@yahoo.com,p1160,11,66,50,78,93,71.75,0.97,0.85,4,16,11,20,0.64,3,7,Reading/Writing,Interactive,1,6,51,Average progress,39.66,0,No
S1161,Lisa Keith,lisa.keith4124@edu.in,p1161,11,74,82,57,61,68.5,0.48,0.7,5,4,4,13,0.32,4,72,Visual,Videos,8,0,39,Falling behind in multiple areas,77.58,1,Yes
S1162,Angel Doyle,angel.doyle1522@gmail.com,p1162,11,40,40,41,52,43.25,0.82,0.36,16,8,18,5,0.59,3,42,Reading/Writing,Texts,5,4,96,Needs improvement in basics,74.71,1,Yes
S1163,Martin Galvan,martin.galvan4543@edu.in,p1163,10,74,88,49,55,66.5,0.7,0.49,15,7,19,10,0.64,5,74,Visual,Texts,4,1,38,Falling behind in multiple areas,75.44,1,Yes
S1164,Leah Shields,leah.shields68@gmail.com,p1164,11,76,86,54,91,76.75,0.42,0.51,16,17,7,3,0.54,4,53,Auditory,Videos,1,9,76,Average progress,53.66,0,No
S1165,Lisa Adams,lisa.adams2153@outlook.com,p1165,11,86,91,69,68,78.5,0.95,0.69,4,16,13,2,0.44,1,12,Visual,Texts,13,0,69,Can do better with more effort,28.24,0,No
S1166,Kristin Rodriguez,kristin.rodriguez2657@outlook.com,p1166,10,53,77,83,45,64.5,0.91,0.48,6,2,9,2,0.24,5,89,Visual,Videos,9,6,65,Needs improvement in basics,67.89,1,Yes
S1167,Monica Garrison,monica.garrison9048@edu.in,p1167,10,42,63,97,65,66.75,0.71,0.35,18,17,18,5,0.72,4,49,Visual,Interactive,14,2,48,Lacks focus,40.35,0,No
S1168,Jeffrey Velasquez,jeffrey.velasquez9199@edu.in,p1168,11,40,93,56,50,59.75,0.54,0.81,3,4,7,4,0.22,5,33,Kinesthetic,Interactive,16,8,31,Lacks focus,36.55,0,No
S1169,Steven Torres,steven.torres1842@gmail.com,p1169,10,44,99,43,63,62.25,0.47,0.51,5,14,20,2,0.51,3,83,Visual,Videos,6,4,74,Can do better with more effort,45.09,0,No
S1170,Laura Perez,laura.perez2452@gmail.com,p1170,10,65,96,46,68,68.75,0.62,0.62,2,8,16,9,0.44,5,53,Visual,Interactive,19,4,62,Average progress,48.21,0,No
S1171,Andrew Lee,andrew.lee6059@gmail.com,p1171,9,94,86,80,42,75.5,0.55,0.39,16,5,5,9,0.44,1,28,Auditory,Interactive,10,4,93,Lacks focus,39.74,0,No
S1172,Mark Lin,mark.lin7051@yahoo.com,p1172,10,53,70,70,91,71,0.7,0.86,6,5,7,9,0.34,4,25,Reading/Writing,Videos,12,8,55,Average progress,41.64,0,No
S1173,Tammy Ramirez,tammy.ramirez695@yahoo.com,p1173,12,78,80,90,49,74.25,0.98,0.7,15,5,6,4,0.38,3,27,Reading/Writing,Mixed,16,9,63,Average progress,34.7,0,No
S1174,Darlene Ross,darlene.ross5984@outlook.com,p1174,9,66,85,99,99,87.25,0.74,0.93,18,5,2,8,0.41,5,32,Auditory,Videos,4,0,92,Excellent progress,26.39,0,No
S1175,Tina Herrera,tina.herrera5872@gmail.com,p1175,12,48,89,98,40,68.75,0.93,0.65,6,3,7,18,0.42,2,36,Visual,Interactive,11,4,57,Can do better with more effort,30.95,0,No
S1176,Sheila Wilson,sheila.wilson4098@yahoo.com,p1176,9,54,65,94,91,76,0.79,0.96,13,6,9,9,0.46,3,26,Visual,Mixed,3,9,35,Lacks focus,24.46,0,No
S1177,Tara White,tara.white5804@gmail.com,p1177,9,54,88,78,82,75.5,0.69,0.92,13,1,13,3,0.38,3,66,Kinesthetic,Videos,0,5,40,Needs improvement in basics,63.92,1,Yes
S1178,Sydney Baker,sydney.baker2542@edu.in,p1178,9,65,89,94,65,78.25,0.91,0.7,1,8,17,6,0.4,1,71,Reading/Writing,Interactive,9,8,75,Excellent progress,22.82,0,No
S1179,Daniel Hamilton,daniel.hamilton2672@yahoo.com,p1179,9,81,44,73,97,73.75,0.68,0.95,16,13,17,19,0.81,1,77,Auditory,Interactive,1,2,49,Lacks focus,28.94,0,No
S1180,Jessica Edwards,jessica.edwards6765@yahoo.com,p1180,10,99,59,45,51,63.5,0.92,0.53,4,20,15,5,0.55,5,10,Kinesthetic,Videos,12,0,65,Average progress,51.55,0,No
S1181,Catherine Dixon,catherine.dixon2948@gmail.com,p1181,12,52,91,89,53,71.25,0.57,0.56,17,6,18,17,0.72,2,69,Visual,Texts,12,7,45,Needs improvement in basics,62.85,1,Yes
S1182,Paul Ray,paul.ray6755@outlook.com,p1182,10,90,80,77,64,77.75,0.48,0.33,18,18,15,19,0.88,3,26,Kinesthetic,Videos,11,8,99,Falling behind in multiple areas,60.3,1,Yes
S1183,Jonathan Fletcher,jonathan.fletcher4381@yahoo.com,p1183,10,71,50,84,47,63,0.91,0.71,16,18,11,3,0.6,5,55,Visual,Videos,0,5,74,Can do better with more effort,31.75,0,No
S1184,Aaron Frost,aaron.frost1781@yahoo.com,p1184,11,78,95,97,82,88,0.75,0.81,1,16,12,8,0.46,6,72,Kinesthetic,Videos,9,4,77,Excellent progress,23.21,0,No
S1185,Amanda Ball,amanda.ball644@edu.in,p1185,10,88,93,90,43,78.5,0.93,0.84,6,8,17,9,0.5,2,61,Visual,Videos,19,7,33,Needs improvement in basics,47.55,0,No
S1186,Judy Lambert,judy.lambert3654@edu.in,p1186,9,91,72,73,67,75.75,0.96,0.4,11,17,12,8,0.6,5,76,Kinesthetic,Mixed,4,5,77,Lacks focus,32.38,0,No
S1187,Michael Jones,michael.jones7551@yahoo.com,p1187,11,71,89,83,46,72.25,0.43,0.61,6,8,7,14,0.44,3,59,Visual,Videos,9,5,96,Average progress,51.81,0,No
S1188,Elizabeth Rivera,elizabeth.rivera5010@outlook.com,p1188,11,43,77,54,49,55.75,0.7,0.42,17,15,7,10,0.61,5,46,Auditory,Mixed,6,8,57,Needs improvement in basics,70.89,1,Yes
S1189,Lee Charles,lee.charles3662@yahoo.com,p1189,10,69,66,53,90,69.5,0.62,0.76,4,10,10,17,0.51,1,56,Kinesthetic,Interactive,14,8,59,Good participation,27.16,0,No
S1190,Jennifer Evans,jennifer.evans3174@gmail.com,p1190,12,76,73,45,96,72.5,0.78,0.41,14,1,16,3,0.42,1,65,Kinesthetic,Mixed,17,0,58,Lacks focus,39.72,0,No
S1191,Kyle Ortiz,kyle.ortiz5388@edu.in,p1191,11,62,54,89,97,75.5,0.88,0.93,14,9,11,3,0.46,4,23,Reading/Writing,Videos,19,1,50,Average progress,37.06,0,No
S1192,Richard Phillips,richard.phillips1147@outlook.com,p1192,10,78,71,76,75,75,0.57,0.46,20,17,16,3,0.7,2,5,Kinesthetic,Interactive,3,0,71,Needs improvement in basics,73.5,1,Yes
S1193,David Fisher,david.fisher5763@outlook.com,p1193,10,84,97,89,41,77.75,0.73,0.5,8,20,2,4,0.42,6,45,Auditory,Texts,0,1,79,Good participation,42.3,0,No
S1194,Shelby Byrd,shelby.byrd8795@edu.in,p1194,9,54,60,71,65,62.5,0.83,0.9,2,1,2,17,0.28,3,67,Auditory,Texts,7,2,32,Falling behind in multiple areas,67.32,1,Yes
S1195,Raven Gilbert,raven.gilbert462@outlook.com,p1195,12,82,85,42,92,75.25,0.48,0.62,5,9,18,14,0.57,2,52,Reading/Writing,Videos,10,1,94,Good participation,36.3,0,No
S1196,Kevin Kelley,kevin.kelley4289@gmail.com,p1196,11,68,44,42,89,60.75,0.89,0.32,4,14,5,2,0.31,1,85,Visual,Interactive,2,5,52,Needs improvement in basics,78.09,1,Yes
S1197,Aaron Mitchell,aaron.mitchell9522@yahoo.com,p1197,12,75,45,61,53,58.5,0.76,0.65,10,5,14,12,0.51,6,36,Auditory,Texts,11,3,34,Falling behind in multiple areas,69.41,1,Yes
S1198,Russell Carpenter,russell.carpenter636@outlook.com,p1198,12,52,77,61,97,71.75,0.97,0.36,20,6,8,5,0.49,3,54,Visual,Texts,12,4,54,Lacks focus,35.36,0,No
S1199,Diana Marshall,diana.marshall9784@gmail.com,p1199,12,71,61,49,55,59,0.6,0.99,3,5,6,2,0.2,4,18,Visual,Videos,19,9,64,Can do better with more effort,25.65,0,No
S1200,Scott Lewis,scott.lewis5673@edu.in,p1200,11,46,57,90,93,71.5,0.46,0.71,16,4,9,12,0.51,1,21,Reading/Writing,Videos,17,8,94,Shows initiative,26.01,0,No
S1201,Thomas Santana,thomas.santana7159@outlook.com,p1201,11,98,53,42,82,68.75,0.7,0.48,10,16,6,9,0.51,1,34,Reading/Writing,Mixed,11,1,68,Lacks focus,40.39,0,No
S1202,Laura Jackson,laura.jackson6321@gmail.com,p1202,12,90,49,51,81,67.75,0.45,0.69,15,16,17,9,0.71,6,55,Kinesthetic,Texts,9,2,47,Lacks focus,39.54,0,No
S1203,Christopher Robertson,christopher.robertson4183@yahoo.com,p1203,10,61,85,68,56,67.5,0.98,0.35,4,10,8,20,0.52,2,66,Visual,Texts,14,9,54,Needs improvement in basics,60.12,1,Yes
S1204,Cynthia Rogers,cynthia.rogers7154@gmail.com,p1204,11,67,52,87,85,72.75,0.42,0.86,1,14,3,1,0.24,5,28,Auditory,Texts,2,0,30,Lacks focus,48.71,0,No
S1205,Loretta Potter,loretta.potter8528@gmail.com,p1205,9,41,70,56,61,57,0.85,0.95,15,13,12,7,0.59,2,67,Reading/Writing,Texts,14,1,91,Good participation,24.24,0,No
S1206,Emily Walker,emily.walker5977@yahoo.com,p1206,12,81,69,46,43,59.75,0.72,0.91,10,4,13,18,0.56,1,18,Visual,Mixed,16,0,38,Needs improvement in basics,62.69,1,Yes
S1207,James Johnson,james.johnson1156@edu.in,p1207,11,84,42,52,58,59,0.62,0.54,20,14,18,10,0.78,2,38,Auditory,Videos,15,8,70,Average progress,45.28,0,No
S1208,John Alvarez,john.alvarez5153@outlook.com,p1208,11,96,69,95,41,75.25,0.44,0.53,18,9,11,15,0.66,5,63,Visual,Interactive,1,2,51,Good participation,45.84,0,No
S1209,Melissa Jones,melissa.jones4930@gmail.com,p1209,12,92,45,41,78,64,0.77,0.32,16,3,2,9,0.38,4,69,Visual,Texts,0,2,95,Needs improvement in basics,78.28,1,Yes
S1210,Robert Soto,robert.soto6701@outlook.com,p1210,9,45,68,43,48,51,0.75,0.76,9,10,14,11,0.55,3,37,Auditory,Mixed,3,6,74,Can do better with more effort,35.55,0,No
S1211,James Horton,james.horton6602@outlook.com,p1211,10,67,47,49,99,65.5,0.57,0.67,19,15,1,1,0.45,1,62,Auditory,Texts,16,0,81,Good participation,37.35,0,No
S1212,Troy Sanchez,troy.sanchez9093@outlook.com,p1212,10,67,83,78,58,71.5,0.95,0.62,17,19,15,11,0.78,2,22,Reading/Writing,Videos,6,8,49,Falling behind in multiple areas,54.52,0,No
S1213,Diana Smith,diana.smith3153@yahoo.com,p1213,11,83,84,63,55,71.25,0.58,0.94,10,2,18,1,0.39,1,16,Visual,Mixed,4,6,41,Lacks focus,33.61,0,No
S1214,Karen Carrillo,karen.carrillo6221@edu.in,p1214,9,83,82,56,93,78.5,0.67,0.42,19,2,18,5,0.55,3,78,Auditory,Texts,3,8,93,Lacks focus,33.5,0,No
S1215,Daniel Coleman,daniel.coleman9334@yahoo.com,p1215,9,59,83,91,64,74.25,0.73,0.31,8,9,17,18,0.65,2,70,Visual,Mixed,19,7,61,Needs improvement in basics,61.02,1,Yes
S1216,Gregory Rubio,gregory.rubio6663@outlook.com,p1216,12,69,72,45,87,68.25,0.46,0.35,19,4,1,1,0.31,4,6,Reading/Writing,Texts,19,4,91,Needs improvement in basics,72.29,1,Yes
S1217,April Williams,april.williams4988@gmail.com,p1217,12,50,56,58,57,55.25,0.96,0.46,5,5,14,10,0.42,3,74,Auditory,Interactive,4,2,34,Needs improvement in basics,76.95,1,Yes
S1218,John Charles,john.charles3453@outlook.com,p1218,9,97,87,44,62,72.5,0.62,0.32,2,2,20,13,0.46,5,88,Auditory,Interactive,7,8,73,Lacks focus,40.11,0,No
S1219,Stephen Solis,stephen.solis9512@edu.in,p1219,10,94,50,71,92,76.75,0.45,0.65,15,7,16,8,0.57,5,32,Visual,Texts,19,4,58,Can do better with more effort,31.8,0,No
S1220,Elizabeth Travis,elizabeth.travis7628@outlook.com,p1220,12,67,52,49,60,57,0.63,0.52,17,19,4,13,0.66,1,46,Auditory,Mixed,8,8,62,Average progress,52.16,0,No
S1221,Caitlin Dodson,caitlin.dodson7254@edu.in,p1221,12,64,89,48,50,62.75,0.76,0.43,10,6,6,20,0.52,5,7,Reading/Writing,Mixed,5,2,42,Falling behind in multiple areas,76.65,1,Yes
S1222,Patricia Salazar,patricia.salazar8385@yahoo.com,p1222,10,78,50,66,78,68,0.71,0.83,2,16,16,2,0.45,2,52,Reading/Writing,Interactive,3,5,79,Can do better with more effort,31.5,0,No
S1223,Jennifer Wagner,jennifer.wagner2790@edu.in,p1223,10,72,70,52,80,68.5,0.82,0.44,9,14,20,12,0.69,5,17,Kinesthetic,Interactive,4,1,31,Falling behind in multiple areas,73.64,1,Yes
S1224,Maria Kelley,maria.kelley4659@gmail.com,p1224,12,40,67,58,43,52,0.43,0.78,2,12,6,13,0.41,4,61,Auditory,Texts,7,2,57,Can do better with more effort,46.91,0,No
S1225,Phyllis Manning,phyllis.manning1540@outlook.com,p1225,9,96,83,60,64,75.75,0.57,0.54,18,6,15,8,0.59,6,7,Visual,Videos,19,1,47,Falling behind in multiple areas,66.36,1,Yes
S1226,Thomas Green,thomas.green5095@yahoo.com,p1226,12,66,45,63,71,61.25,0.89,0.66,12,13,1,15,0.51,2,67,Reading/Writing,Mixed,12,1,95,Good participation,31.14,0,No
S1227,John Walsh,john.walsh3272@yahoo.com,p1227,10,96,80,77,69,80.5,0.45,0.95,15,15,7,7,0.55,6,42,Reading/Writing,Interactive,3,4,75,Excellent progress,29.85,0,No
S1228,Katie Boyd,katie.boyd410@yahoo.com,p1228,12,91,55,43,84,68.25,0.91,0.33,20,14,11,7,0.65,1,63,Kinesthetic,Mixed,6,9,46,Falling behind in multiple areas,64.72,1,Yes
S1229,Courtney Hill,courtney.hill4021@gmail.com,p1229,11,52,43,63,98,64,0.46,0.65,6,8,1,17,0.4,1,32,Kinesthetic,Videos,0,3,62,Average progress,63.15,1,Yes
S1230,Chris Mitchell,chris.mitchell1203@edu.in,p1230,10,80,74,98,65,79.25,0.9,0.9,18,20,8,19,0.81,5,30,Kinesthetic,Videos,8,3,62,Can do better with more effort,18.34,0,No
S1231,Joseph Flores,joseph.flores6800@edu.in,p1231,12,42,99,74,96,77.75,0.62,0.71,13,11,14,3,0.51,5,88,Kinesthetic,Mixed,4,7,59,Can do better with more effort,31.94,0,No
S1232,Amber Taylor,amber.taylor6301@yahoo.com,p1232,11,78,87,42,75,70.5,0.77,0.49,4,9,5,7,0.31,1,69,Auditory,Texts,9,5,51,Falling behind in multiple areas,69.91,1,Yes
S1233,Jesse Benson,jesse.benson6557@edu.in,p1233,10,45,95,43,90,68.25,0.49,0.58,12,12,13,12,0.61,2,78,Reading/Writing,Interactive,10,9,82,Can do better with more effort,31.84,0,No
S1234,Jasmine Brown,jasmine.brown2427@yahoo.com,p1234,11,47,98,96,73,78.5,0.44,0.78,9,6,15,14,0.55,3,78,Auditory,Texts,17,1,75,Shows initiative,30.9,0,No
S1235,Rick Daniels,rick.daniels1756@gmail.com,p1235,9,66,65,76,48,63.75,0.53,0.92,2,19,9,2,0.4,1,65,Auditory,Texts,4,0,73,Good participation,39.97,0,No
S1236,Robert Clark,robert.clark3595@edu.in,p1236,10,48,96,79,51,68.5,0.48,0.33,16,3,8,7,0.42,4,61,Reading/Writing,Videos,3,4,63,Lacks focus,51.42,0,No
S1237,Robert Stein,robert.stein8496@yahoo.com,p1237,11,76,51,87,41,63.75,0.59,0.35,1,1,19,16,0.46,2,5,Kinesthetic,Texts,18,6,57,Needs improvement in basics,70.69,1,Yes
S1238,Brandy Dominguez,brandy.dominguez832@edu.in,p1238,9,72,50,93,77,73,0.71,0.53,4,15,17,9,0.56,3,36,Visual,Texts,15,4,64,Can do better with more effort,32.31,0,No
S1239,Melissa Cannon,melissa.cannon1998@yahoo.com,p1239,11,90,76,74,44,71,0.75,0.46,15,15,19,1,0.62,3,36,Reading/Writing,Videos,1,3,97,Needs improvement in basics,67.62,1,Yes
S1240,Omar Smith,omar.smith2194@edu.in,p1240,10,81,64,70,44,64.75,0.87,0.49,20,5,18,12,0.69,2,31,Auditory,Texts,14,4,38,Needs improvement in basics,63.81,1,Yes
S1241,Michael Molina,michael.molina8712@edu.in,p1241,10,83,57,95,91,81.5,0.79,0.45,1,11,18,2,0.4,1,17,Auditory,Texts,8,9,51,Needs improvement in basics,62.4,1,Yes
S1242,Melissa Ashley,melissa.ashley7261@outlook.com,p1242,10,63,58,83,61,66.25,0.77,0.44,20,1,4,18,0.54,3,21,Kinesthetic,Videos,16,7,90,Needs improvement in basics,59.66,0,No
S1243,Robert Adkins,robert.adkins8986@edu.in,p1243,9,54,62,64,44,56,0.65,0.39,15,10,2,14,0.51,4,32,Kinesthetic,Videos,1,4,54,Falling behind in multiple areas,80.86,1,Yes
S1244,Amy Morrison,amy.morrison2617@edu.in,p1244,12,98,94,79,98,92.25,0.68,0.95,3,20,5,12,0.5,6,56,Kinesthetic,Mixed,5,8,70,Shows initiative,17.98,0,No
S1245,Jeffrey Robinson,jeffrey.robinson7383@edu.in,p1245,10,93,77,52,43,66.25,0.65,0.4,13,11,17,18,0.74,2,40,Kinesthetic,Texts,0,9,36,Needs improvement in basics,71.46,1,Yes
S1246,Ryan Johnson,ryan.johnson4060@outlook.com,p1246,9,71,93,43,48,63.75,0.91,0.44,18,7,7,5,0.46,5,51,Reading/Writing,Texts,7,6,88,Lacks focus,34.44,0,No
S1247,Matthew Shelton,matthew.shelton8550@outlook.com,p1247,9,71,57,85,68,70.25,0.54,0.47,13,17,16,7,0.66,6,70,Reading/Writing,Interactive,10,1,96,Falling behind in multiple areas,68.84,1,Yes
S1248,Richard Martin,richard.martin3929@edu.in,p1248,10,63,65,53,61,60.5,0.4,0.95,10,12,1,4,0.34,1,36,Visual,Videos,19,8,62,Good participation,29.34,0,No
S1249,Tanner Anderson,tanner.anderson7216@outlook.com,p1249,10,80,45,52,66,60.75,0.79,0.83,20,4,12,13,0.61,2,36,Kinesthetic,Videos,14,1,94,Average progress,41.64,0,No
S1250,Cindy Johnson,cindy.johnson4691@gmail.com,p1250,10,91,43,66,49,62.25,0.52,0.85,7,12,19,16,0.68,4,74,Kinesthetic,Texts,8,5,89,Average progress,44.65,0,No
S1251,Phillip Elliott,phillip.elliott4461@yahoo.com,p1251,10,88,83,45,55,67.75,0.93,0.37,8,3,9,16,0.45,6,59,Auditory,Videos,1,7,87,Lacks focus,36.88,0,No
S1252,Anthony Day,anthony.day5248@outlook.com,p1252,12,88,90,56,81,78.75,0.92,0.89,1,18,16,19,0.68,6,77,Reading/Writing,Videos,6,1,73,Shows initiative,22.3,0,No
S1253,Derek Murray,derek.murray2277@gmail.com,p1253,12,97,68,75,81,80.25,0.45,0.59,18,12,7,4,0.51,3,84,Reading/Writing,Mixed,16,5,77,Can do better with more effort,31.79,0,No
S1254,Brent Gray,brent.gray3798@yahoo.com,p1254,11,91,98,79,90,89.5,0.46,0.48,12,19,15,20,0.82,1,44,Visual,Videos,2,4,66,Falling behind in multiple areas,65.97,1,Yes
S1255,Jason Murphy,jason.murphy2513@edu.in,p1255,12,51,73,88,49,65.25,0.7,0.7,18,13,12,20,0.79,1,32,Kinesthetic,Interactive,3,6,54,Can do better with more effort,32.21,0,No
S1256,Kathleen Gray,kathleen.gray1062@yahoo.com,p1256,11,78,56,74,45,63.25,0.77,0.88,12,16,4,1,0.41,2,85,Auditory,Texts,2,9,54,Good participation,30.04,0,No
S1257,Karen Decker,karen.decker6688@edu.in,p1257,11,41,82,56,88,66.75,0.56,0.85,20,8,6,13,0.59,2,35,Visual,Mixed,7,4,86,Good participation,30.61,0,No
S1258,Johnny Miller,johnny.miller8900@outlook.com,p1258,9,42,82,80,44,62,0.83,0.92,9,6,6,20,0.51,4,35,Reading/Writing,Texts,10,2,42,Falling behind in multiple areas,60.91,1,Yes
S1259,Andrew Ryan,andrew.ryan6822@edu.in,p1259,12,88,92,41,97,79.5,0.76,0.95,2,10,15,20,0.59,5,30,Kinesthetic,Texts,15,5,41,Lacks focus,19.79,0,No
S1260,Zoe Bell,zoe.bell3398@gmail.com,p1260,12,76,55,96,45,68,0.59,0.47,14,10,3,9,0.45,2,8,Reading/Writing,Videos,13,6,92,Lacks focus,35.6,0,No
S1261,Debra Harrington,debra.harrington6391@edu.in,p1261,12,88,41,52,98,69.75,0.42,0.6,4,6,2,10,0.28,6,62,Reading/Writing,Interactive,18,0,91,Can do better with more effort,41.45,0,No
S1262,Denise Webster,denise.webster9442@gmail.com,p1262,9,95,73,91,95,88.5,0.85,0.31,15,8,5,6,0.42,2,83,Kinesthetic,Interactive,1,7,57,Falling behind in multiple areas,67.12,1,Yes
S1263,Stefanie Gonzalez,stefanie.gonzalez7824@edu.in,p1263,11,56,94,41,98,72.25,0.53,0.92,17,18,8,7,0.62,2,27,Visual,Mixed,11,7,84,Consistent performance,22.45,0,No
S1264,Andrew Hernandez,andrew.hernandez5773@gmail.com,p1264,12,98,47,91,86,80.5,0.9,0.41,19,17,19,16,0.89,4,73,Visual,Mixed,10,3,71,Falling behind in multiple areas,57.19,0,No
S1265,David Caldwell,david.caldwell6399@outlook.com,p1265,10,88,52,67,64,67.75,0.65,0.9,6,10,16,17,0.61,3,64,Auditory,Interactive,15,7,90,Good participation,19.49,0,No
S1266,Anne Robinson,anne.robinson8828@edu.in,p1266,9,41,81,82,98,75.5,0.75,0.53,9,2,19,1,0.39,5,47,Reading/Writing,Mixed,10,2,67,Can do better with more effort,37.59,0,No
