student_id,student_name,email_id,password,std,math_grade,english_grade,science_grade,history_grade,overall_grade,assignment_completion,engagement_score,math_lec_present,science_lec_present,history_lec_present,english_lec_present,attendance_ratio,login_frequency_per_week,average_session_duration_minutes,learning_style,content_type_preference,completed_lessons,practice_tests_taken,lms_test_scores,teacher_comments_summary,risk_score,is_at_risk,suggestions_required
S1133,Cheryl Archer,cheryl.archer3863@gmail.com,p1133,12,56,69,99,90,78.5,0.62,0.99,11,16,15,14,0.7,1,48,Auditory,Videos,8,7,30,Falling behind in multiple areas,52.8,0,No
S1134,Destiny Smith,destiny.smith1974@edu.in,p1134,10,47,63,55,51,54,0.9,0.96,11,10,1,8,0.38,3,18,Auditory,Videos,9,6,60,Can do better with more effort,27.68,0,No
S1135,Lisa Evans,lisa.evans9495@yahoo.com,p1135,12,74,81,64,95,78.5,0.73,0.35,7,18,19,14,0.72,2,87,Visual,Videos,4,9,51,Falling behind in multiple areas,64.12,1,Yes
S1136,Elizabeth Mcmillan,elizabeth.mcmillan1353@gmail.com,p1136,9,74,69,93,55,72.75,0.94,0.95,12,3,16,11,0.52,3,9,Visual,Interactive,3,1,88,Shows initiative,24.45,0,No
S1137,Dennis Wilson,dennis.wilson9572@edu.in,p1137,9,72,53,67,80,68,0.96,0.55,16,12,19,16,0.79,4,29,Reading/Writing,Texts,10,1,57,Can do better with more effort,31.14,0,No
S1138,Daniel Tran,daniel.tran4282@outlook.com,p1138,11,98,45,48,71,65.5,0.41,0.89,5,16,13,20,0.68,4,54,Auditory,Interactive,18,5,56,Good participation,28.17,0,No
S1139,Joseph Jacobs,joseph.jacobs5157@yahoo.com,p1139,12,44,42,95,54,58.75,0.45,0.59,2,18,4,6,0.38,3,77,Kinesthetic,Mixed,6,0,30,Lacks focus,55,0,No
S1140,Jennifer Harris,jennifer.harris4361@yahoo.com,p1140,12,81,55,95,66,74.25,0.55,0.61,16,17,11,15,0.74,6,75,Auditory,Interactive,12,6,31,Needs improvement in basics,63.31,1,Yes
S1141,Cynthia Baker,cynthia.baker2154@edu.in,p1141,12,78,46,40,67,57.75,0.8,0.74,15,7,18,15,0.69,4,86,Reading/Writing,Videos,12,7,95,Can do better with more effort,23.36,0,No
S1142,Tracy Whitehead,tracy.whitehead7501@outlook.com,p1142,12,97,91,68,56,78,0.93,0.84,11,19,18,14,0.78,2,6,Visual,Mixed,17,9,78,Consistent performance,8.07,0,No
S1143,Meghan Davis,meghan.davis1198@outlook.com,p1143,10,80,53,96,85,78.5,0.68,0.32,6,8,10,12,0.45,6,14,Auditory,Texts,8,7,48,Lacks focus,40.3,0,No
S1144,Rodney Hill,rodney.hill7518@gmail.com,p1144,10,67,48,61,98,68.5,0.76,0.72,13,17,17,2,0.61,2,6,Visual,Interactive,12,2,57,Can do better with more effort,31.36,0,No
S1145,Adam Wise,adam.wise1210@gmail.com,p1145,9,46,54,55,89,61,0.51,0.43,19,7,13,8,0.59,5,64,Auditory,Mixed,12,6,99,Needs improvement in basics,68.04,1,Yes
S1146,Dana Green,dana.green8298@yahoo.com,p1146,12,48,60,80,97,71.25,0.88,0.54,10,1,14,19,0.55,4,49,Kinesthetic,Interactive,4,0,68,Can do better with more effort,38.47,0,No
S1147,Joyce Arnold,joyce.arnold2180@outlook.com,p1147,11,47,74,90,41,63,0.98,0.54,19,8,7,14,0.6,6,12,Kinesthetic,Interactive,11,2,48,Lacks focus,34.7,0,No
S1148,Ronald Smith,ronald.smith1137@outlook.com,p1148,9,51,41,83,75,62.5,0.56,0.63,5,19,10,5,0.49,3,62,Auditory,Interactive,0,5,93,Good participation,40.69,0,No
S1149,Charles Ware,charles.ware6064@yahoo.com,p1149,9,73,66,90,89,79.5,0.7,0.53,7,20,3,9,0.49,6,11,Auditory,Videos,17,8,87,Can do better with more effort,24.39,0,No
S1150,Rebecca Gardner,rebecca.gardner2594@outlook.com,p1150,10,72,41,93,46,63,0.45,0.38,11,20,2,13,0.57,5,76,Visual,Videos,16,4,46,Falling behind in multiple areas,75.38,1,Yes
S1151,Mary Aguilar,mary.aguilar8910@edu.in,p1151,9,87,74,80,52,73.25,0.74,0.4,14,10,19,9,0.65,2,25,Visual,Videos,9,4,99,Lacks focus,33.08,0,No
S1152,Earl Anderson,earl.anderson8676@outlook.com,p1152,11,94,57,46,54,62.75,0.7,0.32,16,12,7,14,0.61,5,51,Reading/Writing,Texts,8,8,70,Lacks focus,38.99,0,No
S1153,Kyle Nolan,kyle.nolan9096@gmail.com,p1153,12,62,53,53,64,58,0.49,0.63,18,1,5,5,0.36,1,5,Reading/Writing,Interactive,19,8,34,Lacks focus,38.71,0,No
S1154,Laura Valencia,laura.valencia1707@outlook.com,p1154,9,63,59,68,62,63,0.67,0.97,4,4,3,2,0.16,4,16,Auditory,Interactive,7,5,52,Can do better with more effort,35.31,0,No
S1155,Rachel Clark,rachel.clark4343@yahoo.com,p1155,11,76,57,58,99,72.5,0.6,0.38,1,4,2,7,0.18,3,79,Kinesthetic,Interactive,14,4,98,Falling behind in multiple areas,71.32,1,Yes
S1156,John Garcia,john.garcia1763@gmail.com,p1156,10,74,49,58,61,60.5,0.71,0.96,15,9,6,16,0.57,2,52,Reading/Writing,Interactive,12,9,39,Lacks focus,24.13,0,No
S1157,Kimberly Henson,kimberly.henson4472@yahoo.com,p1157,10,83,64,41,65,63.25,0.75,0.81,14,15,14,11,0.68,5,8,Reading/Writing,Texts,16,1,97,Can do better with more effort,24.95,0,No
S1158,Richard Oliver,richard.oliver9919@outlook.com,p1158,12,79,41,80,72,68,0.41,0.75,19,15,7,11,0.65,3,38,Kinesthetic,Interactive,8,7,41,Needs improvement in basics,65.8,1,Yes
S1159,Eric Spears,eric.spears5627@yahoo.com,p1159,9,61,64,84,50,64.75,0.86,0.75,5,7,2,12,0.32,4,36,Visual,Texts,10,7,39,Lacks focus,31.85,0,No
S1160,Michelle Cherry,michelle.cherry4335@yahoo.com,p1160,11,66,93,54,49,65.5,0.83,0.88,4,12,11,13,0.5,3,7,Visual,Mixed,3,6,89,Average progress,40.85,0,No
S1161,Lisa Keith,lisa.keith4124@edu.in,p1161,10,74,72,42,64,63,0.62,0.37,13,3,3,8,0.34,4,72,Visual,Videos,6,7,59,Lacks focus,46.49,0,No
S1162,Angel Doyle,angel.doyle1522@gmail.com,p1162,11,40,75,50,76,60.25,0.43,0.65,18,20,9,16,0.79,4,61,Auditory,Videos,19,2,53,Can do better with more effort,36.46,0,No
S1163,Martin Galvan,martin.galvan4543@edu.in,p1163,10,74,70,92,87,80.75,0.85,0.79,12,9,8,1,0.38,4,80,Auditory,Texts,2,2,98,Shows initiative,28.6,0,No
S1164,Leah Shields,leah.shields68@gmail.com,p1164,10,76,53,85,82,74,0.97,0.71,15,14,11,13,0.66,5,28,Visual,Videos,9,1,42,Needs improvement in basics,59.01,0,No
S1165,Lisa Adams,lisa.adams2153@outlook.com,p1165,12,86,40,69,92,71.75,0.54,0.88,9,13,18,11,0.64,4,37,Kinesthetic,Videos,2,0,38,Lacks focus,39.31,0,No
S1166,Kristin Rodriguez,kristin.rodriguez2657@outlook.com,p1166,11,53,85,96,77,77.75,0.59,0.35,4,12,1,4,0.26,3,7,Visual,Texts,0,2,47,Lacks focus,53.49,0,No
S1167,Monica Garrison,monica.garrison9048@edu.in,p1167,11,42,55,79,80,64,0.51,0.78,5,1,15,4,0.31,1,8,Visual,Texts,13,2,64,Average progress,54.51,0,No
S1168,Jeffrey Velasquez,jeffrey.velasquez9199@edu.in,p1168,11,40,93,57,84,68.5,0.75,0.67,9,19,4,15,0.59,3,34,Auditory,Mixed,12,6,33,Falling behind in multiple areas,61.59,1,Yes
S1169,Steven Torres,steven.torres1842@gmail.com,p1169,10,44,85,90,63,70.5,0.49,0.57,13,16,4,3,0.45,5,74,Kinesthetic,Videos,4,9,70,Average progress,53.05,0,No
S1170,Laura Perez,laura.perez2452@gmail.com,p1170,12,65,91,87,79,80.5,0.61,0.54,10,12,10,19,0.64,4,53,Reading/Writing,Videos,7,8,55,Average progress,46.59,0,No
S1171,Andrew Lee,andrew.lee6059@gmail.com,p1171,11,94,42,41,85,65.5,0.82,0.73,16,10,11,2,0.49,1,34,Kinesthetic,Interactive,11,0,73,Good participation,33.59,0,No
S1172,Mark Lin,mark.lin7051@yahoo.com,p1172,9,53,74,71,95,73.25,0.74,0.92,13,2,18,6,0.49,5,76,Auditory,Interactive,5,7,71,Shows initiative,24.31,0,No
S1173,Tammy Ramirez,tammy.ramirez695@yahoo.com,p1173,11,78,80,47,72,69.25,0.63,0.65,4,18,15,8,0.56,2,86,Reading/Writing,Mixed,1,0,39,Lacks focus,45.54,0,No
S1174,Darlene Ross,darlene.ross5984@outlook.com,p1174,10,66,45,61,56,57,0.65,0.88,13,13,3,17,0.57,2,20,Auditory,Texts,3,2,30,Lacks focus,40.78,0,No
S1175,Tina Herrera,tina.herrera5872@gmail.com,p1175,12,48,64,45,63,55,0.74,0.58,8,6,7,5,0.32,2,57,Visual,Texts,4,3,83,Can do better with more effort,44.03,0,No
S1176,Sheila Wilson,sheila.wilson4098@yahoo.com,p1176,11,54,52,51,76,58.25,0.4,0.37,13,12,7,2,0.42,1,10,Reading/Writing,Videos,10,7,45,Needs improvement in basics,80.4,1,Yes
S1177,Tara White,tara.white5804@gmail.com,p1177,11,54,92,86,96,82,0.45,0.34,15,4,17,12,0.6,3,28,Auditory,Texts,12,0,75,Lacks focus,43.4,0,No
S1178,Sydney Baker,sydney.baker2542@edu.in,p1178,11,65,73,96,41,68.75,0.93,0.34,20,1,20,5,0.57,1,32,Visual,Texts,7,1,42,Lacks focus,42.95,0,No
S1179,Daniel Hamilton,daniel.hamilton2672@yahoo.com,p1179,9,81,47,79,71,69.5,0.45,0.57,20,11,16,10,0.71,1,25,Auditory,Mixed,4,4,93,Can do better with more effort,37.91,0,No
S1180,Jessica Edwards,jessica.edwards6765@yahoo.com,p1180,10,99,60,75,96,82.5,0.82,0.54,13,8,16,9,0.57,1,12,Kinesthetic,Interactive,5,5,84,Can do better with more effort,28.83,0,No
S1181,Catherine Dixon,catherine.dixon2948@gmail.com,p1181,9,52,73,54,99,69.5,0.95,0.8,5,2,8,20,0.44,2,40,Auditory,Interactive,14,4,92,Good participation,21.39,0,No
S1182,Paul Ray,paul.ray6755@outlook.com,p1182,9,90,43,67,63,65.75,0.56,0.82,6,2,3,8,0.24,6,13,Kinesthetic,Interactive,15,2,47,Falling behind in multiple areas,68.81,1,Yes
S1183,Jonathan Fletcher,jonathan.fletcher4381@yahoo.com,p1183,10,71,64,91,48,68.5,0.62,0.34,5,16,20,1,0.52,3,44,Auditory,Mixed,10,9,90,Falling behind in multiple areas,65.68,1,Yes
S1184,Aaron Frost,aaron.frost1781@yahoo.com,p1184,10,78,54,96,43,67.75,0.74,0.45,13,1,15,6,0.44,6,89,Visual,Videos,6,6,49,Needs improvement in basics,71.16,1,Yes
S1185,Amanda Ball,amanda.ball644@edu.in,p1185,11,88,43,88,56,68.75,0.93,0.49,5,4,1,11,0.26,6,55,Kinesthetic,Mixed,5,0,94,Needs improvement in basics,70.69,1,Yes
S1186,Judy Lambert,judy.lambert3654@edu.in,p1186,10,91,84,84,56,78.75,0.97,0.68,13,6,10,3,0.4,1,5,Kinesthetic,Videos,11,1,93,Good participation,26.17,0,No
S1187,Michael Jones,michael.jones7551@yahoo.com,p1187,11,71,99,57,92,79.75,0.84,0.4,20,20,2,15,0.71,3,67,Visual,Mixed,3,8,93,Falling behind in multiple areas,57.79,0,No
S1188,Elizabeth Rivera,elizabeth.rivera5010@outlook.com,p1188,9,43,51,41,89,56,0.45,0.39,8,14,7,11,0.5,6,72,Kinesthetic,Mixed,13,3,42,Lacks focus,51.25,0,No
S1189,Lee Charles,lee.charles3662@yahoo.com,p1189,11,69,71,52,87,69.75,0.8,0.96,9,20,14,5,0.6,4,78,Auditory,Videos,10,7,97,Can do better with more effort,16.38,0,No
S1190,Jennifer Evans,jennifer.evans3174@gmail.com,p1190,10,76,71,84,69,75,0.65,0.86,19,15,16,16,0.82,1,30,Auditory,Texts,11,8,99,Excellent progress,15.22,0,No
S1191,Kyle Ortiz,kyle.ortiz5388@edu.in,p1191,11,62,67,93,79,75.25,0.68,0.43,20,7,15,7,0.61,1,44,Kinesthetic,Interactive,1,6,86,Needs improvement in basics,66.79,1,Yes
S1192,Richard Phillips,richard.phillips1147@outlook.com,p1192,9,78,52,54,97,70.25,0.43,0.58,15,7,7,6,0.44,1,7,Auditory,Texts,10,0,74,Average progress,59.86,0,No
S1193,David Fisher,david.fisher5763@outlook.com,p1193,10,84,70,59,50,65.75,0.51,0.55,10,18,13,9,0.62,4,13,Kinesthetic,Interactive,12,4,67,Average progress,53.25,0,No
S1194,Shelby Byrd,shelby.byrd8795@edu.in,p1194,10,54,53,68,60,58.75,0.87,0.85,11,2,10,7,0.38,4,36,Reading/Writing,Videos,10,5,83,Can do better with more effort,27.8,0,No
S1195,Raven Gilbert,raven.gilbert462@outlook.com,p1195,12,82,59,98,60,74.75,0.67,0.66,5,20,9,3,0.46,2,71,Auditory,Videos,8,7,65,Good participation,31.24,0,No
S1196,Kevin Kelley,kevin.kelley4289@gmail.com,p1196,11,68,57,81,57,65.75,0.58,0.39,9,15,9,11,0.55,5,8,Kinesthetic,Texts,15,9,96,Lacks focus,32.57,0,No
S1197,Aaron Mitchell,aaron.mitchell9522@yahoo.com,p1197,11,75,68,68,94,76.25,0.63,0.82,11,1,6,12,0.38,3,10,Auditory,Mixed,4,7,40,Falling behind in multiple areas,63.4,1,Yes
S1198,Russell Carpenter,russell.carpenter636@outlook.com,p1198,11,52,99,42,68,65.25,0.91,0.58,19,17,12,11,0.74,5,77,Reading/Writing,Mixed,11,8,56,Good participation,25.56,0,No
S1199,Diana Marshall,diana.marshall9784@gmail.com,p1199,9,71,45,58,63,59.25,0.85,0.48,2,20,20,2,0.55,1,30,Reading/Writing,Videos,2,8,46,Lacks focus,39.38,0,No
S1200,Scott Lewis,scott.lewis5673@edu.in,p1200,9,46,71,42,49,52,0.56,0.56,6,13,20,1,0.5,6,6,Auditory,Texts,15,3,62,Average progress,58,0,No
S1201,Thomas Santana,thomas.santana7159@outlook.com,p1201,10,98,68,93,84,85.75,0.47,0.65,1,12,14,2,0.36,1,70,Reading/Writing,Mixed,18,5,34,Falling behind in multiple areas,63.79,1,Yes
S1202,Laura Jackson,laura.jackson6321@gmail.com,p1202,10,90,82,53,56,70.25,0.55,0.54,3,15,20,14,0.65,6,89,Auditory,Mixed,16,2,91,Can do better with more effort,33.58,0,No
S1203,Christopher Robertson,christopher.robertson4183@yahoo.com,p1203,9,61,41,79,57,59.5,0.95,0.47,3,5,7,13,0.35,2,7,Visual,Mixed,10,0,94,Falling behind in multiple areas,69.75,1,Yes
S1204,Cynthia Rogers,cynthia.rogers7154@gmail.com,p1204,11,67,99,98,81,86.25,0.75,0.58,14,7,8,5,0.42,5,39,Visual,Mixed,18,5,96,Good participation,22.65,0,No
S1205,Loretta Potter,loretta.potter8528@gmail.com,p1205,11,41,62,94,87,71,0.72,0.31,20,8,8,2,0.48,1,63,Reading/Writing,Interactive,17,0,73,Lacks focus,41.62,0,No
S1206,Emily Walker,emily.walker5977@yahoo.com,p1206,9,81,58,43,59,60.25,0.76,0.84,5,14,8,19,0.57,5,42,Auditory,Texts,8,8,43,Needs improvement in basics,58.8,0,No
S1207,James Johnson,james.johnson1156@edu.in,p1207,11,84,70,98,76,82,0.62,0.42,17,4,2,17,0.5,2,37,Visual,Texts,12,5,86,Lacks focus,33.4,0,No
S1208,John Alvarez,john.alvarez5153@outlook.com,p1208,9,96,90,99,84,92.25,0.88,0.33,15,14,14,11,0.68,5,19,Kinesthetic,Videos,5,0,77,Falling behind in multiple areas,64.15,1,Yes
S1209,Melissa Jones,melissa.jones4930@gmail.com,p1209,11,92,44,91,57,71,0.71,0.76,6,10,10,16,0.52,6,79,Kinesthetic,Texts,2,2,46,Falling behind in multiple areas,68.03,1,Yes
S1210,Robert Soto,robert.soto6701@outlook.com,p1210,11,45,58,50,56,52.25,0.47,0.84,14,16,18,20,0.85,3,78,Kinesthetic,Texts,11,0,73,Can do better with more effort,36.38,0,No
S1211,James Horton,james.horton6602@outlook.com,p1211,12,67,73,97,48,71.25,0.48,0.87,14,11,18,18,0.76,2,18,Auditory,Videos,8,1,33,Needs improvement in basics,65.54,1,Yes
S1212,Troy Sanchez,troy.sanchez9093@outlook.com,p1212,10,67,49,70,53,59.75,0.72,0.65,17,14,18,20,0.86,5,70,Reading/Writing,Mixed,8,5,59,Average progress,46.59,0,No
S1213,Diana Smith,diana.smith3153@yahoo.com,p1213,11,83,64,82,88,79.25,0.96,0.44,8,14,16,8,0.57,1,49,Auditory,Interactive,14,6,84,Needs improvement in basics,54,0,No
S1214,Karen Carrillo,karen.carrillo6221@edu.in,p1214,11,83,41,71,68,65.75,0.59,0.82,8,2,20,2,0.4,4,52,Reading/Writing,Interactive,0,0,59,Good participation,44.08,0,No
S1215,Daniel Coleman,daniel.coleman9334@yahoo.com,p1215,9,59,50,66,70,61.25,0.92,0.79,19,13,5,17,0.68,4,48,Auditory,Texts,17,9,47,Lacks focus,19.15,0,No
S1216,Gregory Rubio,gregory.rubio6663@outlook.com,p1216,12,69,89,69,43,67.5,0.86,0.47,9,3,20,11,0.54,2,41,Auditory,Interactive,14,4,73,Lacks focus,32.44,0,No
S1217,April Williams,april.williams4988@gmail.com,p1217,12,50,70,82,57,64.75,0.55,0.93,11,18,5,14,0.6,4,33,Auditory,Interactive,7,5,91,Good participation,27.72,0,No
S1218,John Charles,john.charles3453@outlook.com,p1218,9,97,95,41,98,82.75,0.42,0.37,13,4,20,16,0.66,3,88,Visual,Videos,10,3,60,Lacks focus,41.59,0,No
S1219,Stephen Solis,stephen.solis9512@edu.in,p1219,9,94,54,88,59,73.75,0.46,0.99,13,19,10,15,0.71,2,89,Kinesthetic,Texts,16,5,45,Lacks focus,23.74,0,No
S1220,Elizabeth Travis,elizabeth.travis7628@outlook.com,p1220,9,67,48,48,95,64.5,0.84,0.9,19,16,17,15,0.84,1,38,Kinesthetic,Texts,13,4,52,Can do better with more effort,21.09,0,No
S1221,Caitlin Dodson,caitlin.dodson7254@edu.in,p1221,11,64,62,67,95,72,0.52,0.78,19,4,13,3,0.49,1,63,Auditory,Videos,18,6,43,Needs improvement in basics,59.89,0,No
S1222,Patricia Salazar,patricia.salazar8385@yahoo.com,p1222,9,78,58,70,86,73,0.62,0.96,5,19,17,7,0.6,2,47,Kinesthetic,Texts,4,3,31,Lacks focus,32.6,0,No
S1223,Jennifer Wagner,jennifer.wagner2790@edu.in,p1223,10,72,48,99,82,75.25,0.7,0.81,16,15,18,12,0.76,4,37,Kinesthetic,Interactive,1,0,41,Needs improvement in basics,65.14,1,Yes
S1224,Maria Kelley,maria.kelley4659@gmail.com,p1224,9,40,74,73,83,67.5,0.84,0.43,9,1,13,3,0.32,4,23,Reading/Writing,Videos,14,1,87,Falling behind in multiple areas,68.62,1,Yes
S1225,Phyllis Manning,phyllis.manning1540@outlook.com,p1225,11,96,60,95,48,74.75,0.47,0.61,20,16,17,19,0.9,1,12,Visual,Texts,18,5,85,Average progress,39.92,0,No
S1226,Thomas Green,thomas.green5095@yahoo.com,p1226,10,66,48,54,52,55,0.64,0.35,3,15,15,10,0.54,3,35,Kinesthetic,Interactive,15,9,53,Lacks focus,40.09,0,No
S1227,John Walsh,john.walsh3272@yahoo.com,p1227,11,96,67,87,54,76,0.69,0.57,19,16,12,8,0.69,6,15,Auditory,Texts,12,1,66,Good participation,33.24,0,No
S1228,Katie Boyd,katie.boyd410@yahoo.com,p1228,10,91,85,64,66,76.5,0.72,0.82,5,20,10,16,0.64,4,12,Auditory,Interactive,6,4,58,Can do better with more effort,27.79,0,No
S1229,Courtney Hill,courtney.hill4021@gmail.com,p1229,10,52,90,75,54,67.75,0.89,0.57,8,1,13,16,0.48,3,29,Reading/Writing,Videos,16,3,71,Average progress,45.4,0,No
S1230,Chris Mitchell,chris.mitchell1203@edu.in,p1230,10,80,46,47,67,60,0.5,0.53,14,17,11,12,0.68,4,24,Kinesthetic,Texts,18,6,47,Needs improvement in basics,66.92,1,Yes
S1231,Joseph Flores,joseph.flores6800@edu.in,p1231,11,42,55,48,76,55.25,0.88,0.72,3,5,3,5,0.2,6,42,Auditory,Texts,6,3,32,Falling behind in multiple areas,73.62,1,Yes
S1232,Amber Taylor,amber.taylor6301@yahoo.com,p1232,10,78,55,97,94,81,0.82,0.91,13,5,10,20,0.6,2,11,Auditory,Videos,11,6,42,Lacks focus,19.85,0,No
S1233,Jesse Benson,jesse.benson6557@edu.in,p1233,12,45,99,97,58,74.75,0.73,0.33,11,7,11,6,0.44,5,81,Visual,Videos,12,7,58,Falling behind in multiple areas,67.36,1,Yes
S1234,Jasmine Brown,jasmine.brown2427@yahoo.com,p1234,12,47,72,76,65,65,0.82,0.57,8,13,6,6,0.41,1,43,Kinesthetic,Interactive,12,6,95,Average progress,45.16,0,No
S1235,Rick Daniels,rick.daniels1756@gmail.com,p1235,11,66,43,87,91,71.75,0.65,0.41,19,12,1,8,0.5,2,78,Visual,Interactive,13,1,88,Falling behind in multiple areas,69.42,1,Yes
S1236,Robert Clark,robert.clark3595@edu.in,p1236,12,48,43,84,65,60,0.48,0.79,10,4,6,17,0.46,4,76,Visual,Interactive,14,0,77,Average progress,54.01,0,No
S1237,Robert Stein,robert.stein8496@yahoo.com,p1237,10,76,78,78,64,74,0.8,0.37,18,4,5,12,0.49,6,24,Kinesthetic,Videos,1,4,33,Lacks focus,45.44,0,No
S1238,Brandy Dominguez,brandy.dominguez832@edu.in,p1238,9,72,79,71,65,71.75,0.71,0.77,18,6,7,14,0.56,1,85,Visual,Interactive,5,6,80,Excellent progress,28.09,0,No
S1239,Melissa Cannon,melissa.cannon1998@yahoo.com,p1239,9,90,56,97,65,77,0.78,0.5,7,15,12,2,0.45,5,15,Kinesthetic,Texts,8,0,34,Lacks focus,42.65,0,No
S1240,Omar Smith,omar.smith2194@edu.in,p1240,10,81,76,91,85,83.25,0.6,0.44,16,19,12,19,0.82,5,20,Kinesthetic,Mixed,14,7,68,Falling behind in multiple areas,56.85,0,No
S1241,Michael Molina,michael.molina8712@edu.in,p1241,12,83,78,56,67,71,0.94,0.96,6,6,7,6,0.31,6,46,Kinesthetic,Interactive,19,2,70,Shows initiative,20.71,0,No
S1242,Melissa Ashley,melissa.ashley7261@outlook.com,p1242,10,63,99,74,88,81,0.75,0.31,16,12,2,18,0.6,6,56,Visual,Interactive,15,6,34,Falling behind in multiple areas,65.05,1,Yes
S1243,Robert Adkins,robert.adkins8986@edu.in,p1243,9,54,91,76,57,69.5,0.45,0.61,16,14,1,4,0.44,4,41,Kinesthetic,Videos,1,2,37,Lacks focus,50.14,0,No
S1244,Amy Morrison,amy.morrison2617@edu.in,p1244,9,98,68,58,71,73.75,0.67,0.32,1,18,18,5,0.52,1,56,Kinesthetic,Videos,2,3,85,Falling behind in multiple areas,74.1,1,Yes
S1245,Jeffrey Robinson,jeffrey.robinson7383@edu.in,p1245,11,93,91,83,92,89.75,0.85,0.64,19,12,12,6,0.61,4,13,Auditory,Interactive,19,7,54,Good participation,16.99,0,No
S1246,Ryan Johnson,ryan.johnson4060@outlook.com,p1246,9,71,75,68,42,64,0.88,0.65,3,15,7,15,0.5,5,39,Visual,Texts,7,1,81,Can do better with more effort,34.85,0,No
S1247,Matthew Shelton,matthew.shelton8550@outlook.com,p1247,11,71,99,98,41,77.25,0.7,0.53,6,19,19,6,0.62,2,71,Visual,Interactive,7,5,81,Good participation,31.6,0,No
S1248,Richard Martin,richard.martin3929@edu.in,p1248,12,63,77,46,72,64.5,0.94,0.39,4,8,3,8,0.29,2,11,Kinesthetic,Texts,6,9,36,Needs improvement in basics,70.19,1,Yes
S1249,Tanner Anderson,tanner.anderson7216@outlook.com,p1249,10,80,78,67,81,76.5,0.56,0.56,4,9,10,9,0.4,3,6,Auditory,Interactive,10,8,90,Average progress,46.85,0,No
S1250,Cindy Johnson,cindy.johnson4691@gmail.com,p1250,11,91,89,48,58,71.5,0.65,0.77,4,5,11,6,0.32,5,29,Auditory,Videos,12,9,76,Excellent progress,26.82,0,No
S1251,Phillip Elliott,phillip.elliott4461@yahoo.com,p1251,10,88,76,67,56,71.75,0.94,0.85,10,5,5,2,0.28,5,80,Reading/Writing,Videos,7,8,95,Shows initiative,21.3,0,No
S1252,Anthony Day,anthony.day5248@outlook.com,p1252,11,88,91,45,83,76.75,0.94,0.67,9,6,2,16,0.41,4,45,Reading/Writing,Mixed,8,4,88,Good participation,26.44,0,No
S1253,Derek Murray,derek.murray2277@gmail.com,p1253,12,97,74,68,72,77.75,0.81,0.71,8,3,8,20,0.49,3,79,Auditory,Interactive,15,2,34,Falling behind in multiple areas,60.51,1,Yes
S1254,Brent Gray,brent.gray3798@yahoo.com,p1254,12,91,46,97,51,71.25,0.92,0.44,19,5,14,1,0.49,6,56,Visual,Texts,4,5,73,Lacks focus,35.61,0,No
S1255,Jason Murphy,jason.murphy2513@edu.in,p1255,11,51,66,56,88,65.25,0.45,0.5,17,1,8,16,0.52,3,85,Visual,Mixed,13,8,71,Can do better with more effort,37.45,0,No
S1256,Kathleen Gray,kathleen.gray1062@yahoo.com,p1256,11,78,67,55,95,73.75,0.92,0.41,17,11,6,1,0.44,1,81,Kinesthetic,Texts,0,5,90,Lacks focus,36.66,0,No
S1257,Karen Decker,karen.decker6688@edu.in,p1257,12,41,61,62,42,51.5,0.59,0.47,1,20,1,1,0.29,4,69,Reading/Writing,Interactive,18,3,92,Falling behind in multiple areas,73.49,1,Yes
S1258,Johnny Miller,johnny.miller8900@outlook.com,p1258,10,42,53,70,82,61.75,0.51,0.46,20,1,1,7,0.36,6,81,Auditory,Interactive,16,4,79,Needs improvement in basics,72.44,1,Yes
S1259,Andrew Ryan,andrew.ryan6822@edu.in,p1259,12,88,46,42,88,66,0.54,0.66,14,7,8,16,0.56,6,42,Kinesthetic,Texts,13,6,67,Average progress,48.26,0,No
S1260,Zoe Bell,zoe.bell3398@gmail.com,p1260,10,76,76,60,94,76.5,0.65,0.69,20,15,11,17,0.79,2,71,Visual,Mixed,12,9,83,Can do better with more effort,19.69,0,No
S1261,Debra Harrington,debra.harrington6391@edu.in,p1261,11,88,61,65,65,69.75,0.55,0.96,11,17,18,16,0.78,1,84,Kinesthetic,Texts,7,2,73,Can do better with more effort,27.65,0,No
S1262,Denise Webster,denise.webster9442@gmail.com,p1262,10,95,44,75,74,72,0.59,0.44,3,8,10,16,0.46,3,46,Kinesthetic,Mixed,2,8,53,Needs improvement in basics,72.36,1,Yes
S1263,Stefanie Gonzalez,stefanie.gonzalez7824@edu.in,p1263,11,56,94,81,47,69.5,0.48,0.75,8,2,12,6,0.35,2,75,Auditory,Texts,0,0,92,Can do better with more effort,44.35,0,No
S1264,Andrew Hernandez,andrew.hernandez5773@gmail.com,p1264,10,98,41,76,91,76.5,0.58,0.87,10,13,20,18,0.76,5,58,Kinesthetic,Mixed,18,7,68,Can do better with more effort,17.46,0,No
S1265,David Caldwell,david.caldwell6399@outlook.com,p1265,11,88,66,92,75,80.25,0.74,0.69,17,12,16,3,0.6,4,71,Auditory,Interactive,14,4,41,Lacks focus,27.78,0,No
S1266,Anne Robinson,anne.robinson8828@edu.in,p1266,9,41,60,61,92,63.5,0.67,0.48,8,5,5,8,0.32,3,82,Reading/Writing,Texts,7,9,92,Needs improvement in basics,66.97,1,Yes
S1267,Holly Wang,holly.wang8009@yahoo.com,p1267,9,41,93,81,93,77,0.61,0.48,1,13,16,4,0.42,5,68,Kinesthetic,Mixed,8,8,38,Falling behind in multiple areas,68.53,1,Yes
